"No","Title","Url","date_published","author","content"
"1","US CDC recommends faster testing for bird flu in hospitalized patients","https://www.reuters.com/business/healthcare-pharmaceuticals/us-cdc-recommends-faster-testing-bird-flu-hospitalized-patients-2025-01-16/","January 17, 2025 3:38 AM","Leah Douglas and Tom Polansek","Jan 16 (Reuters) - People hospitalized for flu should be tested for bird flu within 24 hours, the U.S. Centers for Disease Control and Prevention said on Thursday, in an expansion of the agency's efforts to tackle increasing infections in humans.
The advisory is intended to prevent delays in identifying human cases of avian influenza A (H5N1) viruses amid high levels of seasonal influenza.
The risk to the general public from bird flu is low, and there has been no further evidence of person to person spread, the agency said. Still, influenza A-positive patients, particularly those in an intensive care unit, should be tested ideally within 24 hours of hospitalization to identify the viral subtype and determine whether they have bird flu, the agency said.
Prior to Thursday's guidance, hospitals generally sent batches of samples to labs for subtyping every few days.
Faster testing also aims to help doctors identify how people became infected and provide their close contacts with testing and medicine more quickly, if needed, said Nirav Shah, the agency's principal deputy director, on a call with reporters. , opens new tab

    Summary

    CDC advises testing within 24 hours for hospitalized flu patients
    Risk to public from bird flu remains low, no known person-to-person spread
    USDA has spent $1.5 billion on bird flu response, 300 personnel involved

Jan 16 (Reuters) - People hospitalized for flu should be tested for bird flu within 24 hours, the U.S. Centers for Disease Control and Prevention said on Thursday, in an expansion of the agency's efforts to tackle increasing infections in humans.
The advisory is intended to prevent delays in identifying human cases of avian influenza A (H5N1) viruses amid high levels of seasonal influenza.
The risk to the general public from bird flu is low, and there has been no further evidence of person to person spread, the agency said.
I've heard it may have to be demolished. And it's devastating.
Still, influenza A-positive patients, particularly those in an intensive care unit, should be tested ideally within 24 hours of hospitalization to identify the viral subtype and determine whether they have bird flu, the agency said.
Prior to Thursday's guidance, hospitals generally sent batches of samples to labs for subtyping every few days.
Faster testing also aims to help doctors identify how people became infected and provide their close contacts with testing and medicine more quickly, if needed, said Nirav Shah, the agency's principal deputy director, on a call with reporters.
Advertisement · Scroll to continue
The CDC does not believe it has been missing bird flu infections in people, Shah said. No surveillance system detects 100% of cases, he added later.
""The system is working as it should,"" said Shah, adding that health officials want results sooner in case any public health action is needed. ""What we need is to shift to a system that tells us what's happening in the moment.""
Nearly 70 people in the U.S., most of them farmworkers, have contracted bird flu since April, as the virus has circulated among poultry flocks and dairy herds. Three people have tested positive without a clear source of exposure to the virus, according to CDC. Most infections in humans have been mild, but one fatality was reported in Louisiana last week.
The U.S. Department of Agriculture has more than 300 personnel working on its bird flu response and has spent $1.5 billion on its efforts to curb the spread among poultry and dairy cattle, said Eric Deeble, a deputy undersecretary at the agency.
The USDA last week said it would rebuild a bird flu vaccine stockpile for poultry. , opens new tab

    Summary

    CDC advises testing within 24 hours for hospitalized flu patients
    Risk to public from bird flu remains low, no known person-to-person spread
    USDA has spent $1.5 billion on bird flu response, 300 personnel involved

Jan 16 (Reuters) - People hospitalized for flu should be tested for bird flu within 24 hours, the U.S. Centers for Disease Control and Prevention said on Thursday, in an expansion of the agency's efforts to tackle increasing infections in humans.
The advisory is intended to prevent delays in identifying human cases of avian influenza A (H5N1) viruses amid high levels of seasonal influenza.
The risk to the general public from bird flu is low, and there has been no further evidence of person to person spread, the agency said.
City officials granted access to destruction zones Tuesday morning, but only residents with proof of residency and required verification by law enforcement officers were allowed to drive into the affected areas.
Still, influenza A-positive patients, particularly those in an intensive care unit, should be tested ideally within 24 hours of hospitalization to identify the viral subtype and determine whether they have bird flu, the agency said.
Prior to Thursday's guidance, hospitals generally sent batches of samples to labs for subtyping every few days.
Faster testing also aims to help doctors identify how people became infected and provide their close contacts with testing and medicine more quickly, if needed, said Nirav Shah, the agency's principal deputy director, on a call with reporters.
Advertisement · Scroll to continue
The CDC does not believe it has been missing bird flu infections in people, Shah said. No surveillance system detects 100% of cases, he added later.
""The system is working as it should,"" said Shah, adding that health officials want results sooner in case any public health action is needed. ""What we need is to shift to a system that tells us what's happening in the moment.""
Nearly 70 people in the U.S., most of them farmworkers, have contracted bird flu since April, as the virus has circulated among poultry flocks and dairy herds. Three people have tested positive without a clear source of exposure to the virus, according to CDC.
Advertisement · Scroll to continue
Most infections in humans have been mild, but one fatality was reported in Louisiana last week.
The U.S. Department of Agriculture has more than 300 personnel working on its bird flu response and has spent $1.5 billion on its efforts to curb the spread among poultry and dairy cattle, said Eric Deeble, a deputy undersecretary at the agency.
The USDA last week said it would rebuild a bird flu vaccine stockpile for poultry.
Advertisement · Scroll to continue
USDA officials have met several times with the transition team of the incoming Donald Trump administration to try to ensure a smooth handoff on agency actions to curb the spread of the virus, including a tabletop exercise at the White House on Wednesday, Deeble said.
Officials at the Department of Health and Human Services, which encompasses CDC, have also repeatedly met with the transition team on Zoom calls and have shared their bird flu playbook, officials said on the press call. HHS said on Thursday it plans to put $211 million toward mRNA-based vaccine technology to better respond to emerging infectious diseases such as bird flu."
"2","Comment: How empowering smallholder farmers with AI tools can bolster global food security","https://www.reuters.com/sustainability/land-use-biodiversity/comment-how-empowering-smallholder-farmers-with-ai-tools-can-bolster-global-food-2025-01-10/","January 10, 2025 7:38 PM","Martien van Nieuwkoop","January 9 - In rural India, millions of farmers are leading a quiet revolution in climate resilience. Armed with AI-powered weather forecasts, they're making smarter decisions about when and what to plant, in some cases cutting their debts in half, opens new tab and increasing savings by up to 10% of their annual income. This success has catalyzed a billion-dollar initiative , opens new tabto expand similar AI-powered forecasting capabilities across Asia, Africa and Latin America – proof that the means exist to help farmers adapt to climate change. , opens new tab
January 9 - In rural India, millions of farmers are leading a quiet revolution in climate resilience. Armed with AI-powered weather forecasts, they're making smarter decisions about when and what to plant, in some cases cutting their debts in half
, opens new tab and increasing savings by up to 10% of their annual income. This success has catalyzed a billion-dollar initiative
, opens new tabto expand similar AI-powered forecasting capabilities across Asia, Africa and Latin America – proof that the means exist to help farmers adapt to climate change.
It's all part of a process engineered by Circa Biotech, based in the United Arab Emirates.
00:02
02:10
Yet this innovation reaching millions represents a fraction of what's possible. Proven agricultural solutions – from digital soil maps to drought-resistant crops – are ready to transform farming communities, but most smallholder farmers lack the resources to access and implement them.
Global climate finance funds could bridge this gap, strengthening food security for billions of people. Unfortunately, we didn’t seize this opportunity at COP29 to fully deliver the finance we know is needed by developing countries. Although negotiators missed the mark on producing a financial commitment large enough to trigger a significant wave of investments to support smallholder farmers, there remains a crucial opportunity to quickly disburse funds already pledged. By scaling up these commitments quickly and focusing on areas with the greatest need and potential, such as agriculture and food production, we can still make a meaningful impact. , opens new tab
January 9 - In rural India, millions of farmers are leading a quiet revolution in climate resilience. Armed with AI-powered weather forecasts, they're making smarter decisions about when and what to plant, in some cases cutting their debts in half
, opens new tab and increasing savings by up to 10% of their annual income. This success has catalyzed a billion-dollar initiative
, opens new tabto expand similar AI-powered forecasting capabilities across Asia, Africa and Latin America – proof that the means exist to help farmers adapt to climate change.
The company is breeding thousands of black soldier flies, which they say could help tackle a global environmental problem.
Yet this innovation reaching millions represents a fraction of what's possible. Proven agricultural solutions – from digital soil maps to drought-resistant crops – are ready to transform farming communities, but most smallholder farmers lack the resources to access and implement them.
Global climate finance funds could bridge this gap, strengthening food security for billions of people. Unfortunately, we didn’t seize this opportunity at COP29 to fully deliver the finance we know is needed by developing countries. Although negotiators missed the mark on producing a financial commitment large enough to trigger a significant wave of investments to support smallholder farmers, there remains a crucial opportunity to quickly disburse funds already pledged. By scaling up these commitments quickly and focusing on areas with the greatest need and potential, such as agriculture and food production, we can still make a meaningful impact.
Advertisement · Scroll to continue
We know that agricultural adaptation and mitigation remain severely underfunded. Only 4% of climate finance, opens new tab has flowed to food-related projects globally, and only 1% has addressed
, opens new tabthe growing array of climate threats to food systems supplied by smallholder farmers, which feed billions of people.
The scale of the challenge is stark. In 2023, nearly half the world's land area
, opens new tabexperienced at least one month of extreme drought. Climate-driven disasters pushed 151 million more people into food insecurity across 124 countries in 2022. In Africa, where temperatures are rising faster than the global average, climate impacts have already reduced GDP by 14%, opens new tab, mainly due to its impacts on agriculture. The world is now warmer than when humankind started domesticating wild plants about 10,000 years ago. Addressing these climate-induced realities of smallholder farmers across Africa and South Asia will require at least $170 billion annually. Just $16 billion of this per year could save 78 million people from starvation and chronic hunger. These aren't abstract statistics, they represent millions of farming families whose livelihoods and food security depend on the success of their farms.
Solutions are ready to deploy. The AI weather forecasting tool used in India is the first initiative of the Agriculture Innovation Mechanism for Scale (AIM for Scale), a partnership launched just one year ago by the United Arab Emirates (UAE) and the Bill & Melinda Gates Foundation. The problem it tackles is global: half the world's farmers currently lack access to reliable weather forecasting. , opens new tab
January 9 - In rural India, millions of farmers are leading a quiet revolution in climate resilience. Armed with AI-powered weather forecasts, they're making smarter decisions about when and what to plant, in some cases cutting their debts in half
, opens new tab and increasing savings by up to 10% of their annual income. This success has catalyzed a billion-dollar initiative
, opens new tabto expand similar AI-powered forecasting capabilities across Asia, Africa and Latin America – proof that the means exist to help farmers adapt to climate change.
Yet this innovation reaching millions represents a fraction of what's possible. Proven agricultural solutions – from digital soil maps to drought-resistant crops – are ready to transform farming communities, but most smallholder farmers lack the resources to access and implement them.
Global climate finance funds could bridge this gap, strengthening food security for billions of people. Unfortunately, we didn’t seize this opportunity at COP29 to fully deliver the finance we know is needed by developing countries. Although negotiators missed the mark on producing a financial commitment large enough to trigger a significant wave of investments to support smallholder farmers, there remains a crucial opportunity to quickly disburse funds already pledged. By scaling up these commitments quickly and focusing on areas with the greatest need and potential, such as agriculture and food production, we can still make a meaningful impact.
Advertisement · Scroll to continue
We know that agricultural adaptation and mitigation remain severely underfunded. Only 4% of climate finance, opens new tab has flowed to food-related projects globally, and only 1% has addressed
, opens new tabthe growing array of climate threats to food systems supplied by smallholder farmers, which feed billions of people.
The scale of the challenge is stark. In 2023, nearly half the world's land area
, opens new tabexperienced at least one month of extreme drought. Climate-driven disasters pushed 151 million more people into food insecurity across 124 countries in 2022. In Africa, where temperatures are rising faster than the global average, climate impacts have already reduced GDP by 14%
, opens new tab, mainly due to its impacts on agriculture. The world is now warmer than when humankind started domesticating wild plants about 10,000 years ago.
Advertisement · Scroll to continue
Wilted maize crops in Mumijo, Zimbabwe
Wilted maize crops are seen in Mumijo, Buhera district, Zimbabwe, March 16, 2024. REUTERS/Philimon Bulawayo Purchase Licensing Rights
, opens new tab
Addressing these climate-induced realities of smallholder farmers across Africa and South Asia will require at least $170 billion annually. Just $16 billion of this per year could save 78 million people from starvation and chronic hunger. These aren't abstract statistics, they represent millions of farming families whose livelihoods and food security depend on the success of their farms.
Solutions are ready to deploy. The AI weather forecasting tool used in India is the first initiative of the Agriculture Innovation Mechanism for Scale (AIM for Scale), a partnership launched just one year ago by the United Arab Emirates (UAE) and the Bill & Melinda Gates Foundation. The problem it tackles is global: half the world's farmers currently lack access to reliable weather forecasting.
Advertisement · Scroll to continue
Its approach uniquely brings together improved local weather data collection, AI-powered forecasting capabilities and distribution systems through government and mobile networks. This initiative will reach 60 million farmers in India by 2025, and millions more across Africa, other parts of Asia and Latin America.
Alongside this, AIM for Scale is developing AgriLLM, a groundbreaking AI initiative using an open-access technology developed by the UAE to create large language models that support smallholder farmers and extension agents with critical decision-making. , opens new tab
January 9 - In rural India, millions of farmers are leading a quiet revolution in climate resilience. Armed with AI-powered weather forecasts, they're making smarter decisions about when and what to plant, in some cases cutting their debts in half
, opens new tab and increasing savings by up to 10% of their annual income. This success has catalyzed a billion-dollar initiative
, opens new tabto expand similar AI-powered forecasting capabilities across Asia, Africa and Latin America – proof that the means exist to help farmers adapt to climate change.
The insects are then roasted and put through a machine to extract biofuel from them.
Yet this innovation reaching millions represents a fraction of what's possible. Proven agricultural solutions – from digital soil maps to drought-resistant crops – are ready to transform farming communities, but most smallholder farmers lack the resources to access and implement them.
Global climate finance funds could bridge this gap, strengthening food security for billions of people. Unfortunately, we didn’t seize this opportunity at COP29 to fully deliver the finance we know is needed by developing countries. Although negotiators missed the mark on producing a financial commitment large enough to trigger a significant wave of investments to support smallholder farmers, there remains a crucial opportunity to quickly disburse funds already pledged. By scaling up these commitments quickly and focusing on areas with the greatest need and potential, such as agriculture and food production, we can still make a meaningful impact.
Advertisement · Scroll to continue
We know that agricultural adaptation and mitigation remain severely underfunded. Only 4% of climate finance, opens new tab has flowed to food-related projects globally, and only 1% has addressed
, opens new tabthe growing array of climate threats to food systems supplied by smallholder farmers, which feed billions of people.
The scale of the challenge is stark. In 2023, nearly half the world's land area
, opens new tabexperienced at least one month of extreme drought. Climate-driven disasters pushed 151 million more people into food insecurity across 124 countries in 2022. In Africa, where temperatures are rising faster than the global average, climate impacts have already reduced GDP by 14%
, opens new tab, mainly due to its impacts on agriculture. The world is now warmer than when humankind started domesticating wild plants about 10,000 years ago.
Advertisement · Scroll to continue
Wilted maize crops in Mumijo, Zimbabwe
Wilted maize crops are seen in Mumijo, Buhera district, Zimbabwe, March 16, 2024. REUTERS/Philimon Bulawayo Purchase Licensing Rights
, opens new tab
Addressing these climate-induced realities of smallholder farmers across Africa and South Asia will require at least $170 billion annually. Just $16 billion of this per year could save 78 million people from starvation and chronic hunger. These aren't abstract statistics, they represent millions of farming families whose livelihoods and food security depend on the success of their farms.
Solutions are ready to deploy. The AI weather forecasting tool used in India is the first initiative of the Agriculture Innovation Mechanism for Scale (AIM for Scale), a partnership launched just one year ago by the United Arab Emirates (UAE) and the Bill & Melinda Gates Foundation. The problem it tackles is global: half the world's farmers currently lack access to reliable weather forecasting.
Advertisement · Scroll to continue
Its approach uniquely brings together improved local weather data collection, AI-powered forecasting capabilities and distribution systems through government and mobile networks. This initiative will reach 60 million farmers in India by 2025, and millions more across Africa, other parts of Asia and Latin America.
Alongside this, AIM for Scale is developing AgriLLM, a groundbreaking AI initiative using an open-access technology developed by the UAE to create large language models that support smallholder farmers and extension agents with critical decision-making.
Built in collaboration with leading international organizations, including CGIAR, the Food and Agriculture Organization of the United Nations and the World Bank, these tools are being developed as global public goods to ensure the power of AI serves smallholder farmers.
Climate finance up until now has focused primarily on the two crucial sectors of energy and transportation – the failure to support agricultural adaptation has been shortsighted. It ignores a critical reality: global agrifood systems contribute about 30% of global greenhouse gases. At the same time, some of the most promising climate solutions for agriculture offer dual benefits in helping farmers adapt while reducing greenhouse gas emissions. Take livestock breeding in East Africa, where scientists are developing innovative methods to determine methane emissions of different cattle breeds. They are using handheld detectors and milk analysis to identify cattle breeds that emit up to 30% less methane. A balanced approach to cattle breeding that accounts for methane production can potentially help smallholder dairy farmers improve their herds while contributing to climate solutions.
Biofertilizers offer another win-win solution: these climate- and environment-friendly innovations use natural microbes that can increase yields by 10-15% through biological nitrogen fixation while costing just one-third to one-half the price of conventional fertilizer. For African farmers facing degraded soils and fertilizer prices more than double the global average, these solutions offer both climate resilience and reduced emissions.
Other adaptation and mitigation innovations abound. Digital soil maps help farmers restore degraded lands, strengthening soil fertility and its carbon storage capacity. Crops bred for traits such as increased salinity, heat, flooding, disease and pest resistance abound. Many of these climate-adaptative and mitigation solutions have been developed by national agricultural research centres in partnership with the global research network CGIAR, whose roadmap for climate-smart solutions could reach 500 million farmers by 2030.
These successes demonstrate what's possible when farmers have the resources to act on information and access to innovation. This is the kind of ambitious scaling that must be the focus as the world looks toward COP30.
Between today and when the global community reconvenes next year in Brazil, even more ambitious pledges and solutions will be required in order to face the stark realities of climate change. This means that we need country leaders to strengthen their national plans with loftier climate goals. Donor countries must rapidly scale up their investments in agriculture adaptation and mitigation finance to support evidence-based innovations that can strengthen climate-vulnerable food systems. To quickly deploy proven solutions at scale, leaders from all sectors must collaborate to ensure new financing supports rather than burdens low- and middle-income countries.
Most importantly, it means recognizing that agricultural adaptation and mitigation aren’t just about farming: they are about ensuring global food security and climate stability for the decades and centuries to come. In view of this, agriculture and agrifood systems should be among the first in line to benefit from any increase in international climate financing, as agreed under the New Collective Quantified Goal at COP29."
"3","Bridging the water finance gap as climate impacts bite","https://www.reuters.com/sustainability/sustainable-finance-reporting/bridging-water-finance-gap-climate-impacts-bite-2025-01-07/","January 7, 2025 8:57 PM","Mike Scott","January 7 - When it comes to corporate exposure to nature risk, water has to be the most salient. Agriculture uses 70% of the world’s freshwater
, opens new tab, but it is also critically important to sectors ranging from textiles to pharmaceuticals and semiconductors.
For many years companies took for granted that water would be available in sufficient quantities for whatever they wanted to do. That perception, however, has started to change as the impacts of climate change – from droughts to catastrophic floods to changes in rainfall patterns – start to make themselves felt on water supplies, infrastructure and business operations around the world. Water risks now feature prominently in the World Economic Forum’s annual Global Risks Report
, opens new tab. At the same time demand is increasing, in part from new sources, such as the data centres that help to drive the AI revolution. There is also growing concern about pollution from substances such as PFAS forever chemicals, and over-exploitation of reserves.
In the U.S., the Ogallala Aquifer, which runs from South Dakota to Texas, provides a quarter of the water used in U.S. agriculture, irrigating fields that produce $7 billion of crops a year. But water levels in the aquifer have dropped precipitously thanks to drought and abstraction by farmers. ”There’s either too little or too much,” says Alison Gilbert, water stewardship lead at consultancy Anthesis. ”Companies are having to deal with scarcity, floods and poor quality as well as growing regulatory and reputational risks. And they recognise that they need to do something about it.”
Recognition, however, is not necessarily translating into action. At COP16 in Cali in October, Nature Action 100, the investor-led initiative to engage with companies deemed systematically important in stemming nature loss, reported in its inaugural benchmark assessment
, opens new tab that while over two-thirds disclose a commitment to protect nature, only one had done a comprehensive materiality assessment of nature-related dependencies, impacts, risks or opportunities. There are a number of initiatives specifically aimed at helping companies report on and manage their water use, including CDP’s water disclosure programme, the Taskforce for Nature-related Financial Disclosures and the Valuing Water Finance initiative at sustainable investment advocacy group Ceres.
Ceres’ water lead, Kirsten James heads up the latter initiative, which involves more than 100 investors responsible for $17 trillion in assets engaging with some of the world’s largest water users. ”Investors are concerned about the water risks in their portfolios. They see that water crises are increasing in scope and scale. At the same time, companies are at very different stages of their water stewardship journeys,” says James.
”Many companies have looked at the risks in their own operations but are pretty much ignorant about the risks in their supply chains and the water footprint of their suppliers. … You can do all the work inside your own fence line and still not have enough water.” She says water risks reside along companies’ entire value chain. ”For example, there is a lot of focus on the water consumption of data centres in the tech industry, but the sector is also affected by disruptions in the semiconductor supply chain and also at the miners that provide the raw materials for chips.”
One company that isn’t taking water for granted is PepsiCo, the beverages and snacks producer. ”Water is a key ingredient for our agricultural raw materials and a central pillar of our sustainability strategy,” says David Grant, senior director for global climate and water solutions at the company. "
"4","Deere boosts bet on autonomous tractors with new machines","https://www.reuters.com/technology/deere-boosts-bet-autonomous-tractors-with-new-machines-2025-01-06/","January 7, 2025 1:32 AM","Reuters","Jan 6 (Reuters) - Deere & Co (DE.N)
, opens new tab strengthened its bet on autonomous machinery by unveiling new tractors and industrial equipment, capable of operating without the need for a human being in the cab, at the CES trade show in Las Vegas on Monday.
The world's largest farm equipment maker is making strides towards automating manual work amid a shortage of skilled workers and high labor costs. In the agricultural sector, the challenge of finding workers to operate tractors has been a persistent issue and has been worsened by the pandemic.  , opens new tab
Jan 6 (Reuters) - Deere & Co (DE.N)
, opens new tab strengthened its bet on autonomous machinery by unveiling new tractors and industrial equipment, capable of operating without the need for a human being in the cab, at the CES trade show in Las Vegas on Monday.
The world's largest farm equipment maker is making strides towards automating manual work amid a shortage of skilled workers and high labor costs. In the agricultural sector, the challenge of finding workers to operate tractors has been a persistent issue and has been worsened by the pandemic.
DeepSeek has upended assumptions about the future of AI.
00:02
02:12
""Our agriculture, construction and commercial landscaping customers all have work that must get done at certain times of the day and year, yet there is not enough available and skilled labor to do the work,"" Deere chief technology officer Jahmy Hindman said.
The Moline, Illinois-based company revealed the second generation of its autonomy kit, which combines advanced computer vision, AI and cameras to help machines navigate terrains, at CES 2025. Deere and other equipment makers such as Caterpillar (CAT.N)
, opens new tab have invested heavily in technology to automate off-highway vehicles such as farm tractors and mining vehicles.
Apart from two autonomous tractors, Deere also revealed a dump truck for quarries and a battery electric commercial landscaping mower - all of them will be equipped with multiple cameras to facilitate full autonomy.
Customers can also equip existing Deere tractors, articulated dump trucks and commercial mowers with autonomy kits, Deere said."
"5","China boosts financial support in agriculture to strengthen food security","https://www.reuters.com/world/china/china-boosts-financial-support-agriculture-strengthen-food-security-2024-12-27/","December 27, 2024 5:11 PM","Reuters","BEIJING, Dec 27 (Reuters) - Chinese authorities on Friday called for increased financial support to stabilise key agricultural products, including grain, as part of broader efforts to ensure food security for China's 1.4 billion population.
The government pledged to strengthen the use of monetary policy tools such as relending and rediscount facilities, and reserve requirement ratio, to support agriculture and small businesses, according to a joint statement from the central bank, the agriculture ministry and the financial regulator.
Authorities are using CCTV cameras, drones, and tethered drones to monitor the festival area.
00:56
02:08
The government also urged expanding credit and pledge loans for agricultural assets and livestock, enhancing farmers' income through guarantee and small loans, and reinforcing the agricultural insurance system, particularly for grain planting.
In addition, the government pledged greater support for major agricultural research projects and leading firms.
In recent years, China has increased investments in farm machinery and seed technology to enhance production efficiency as part of efforts to reduce reliance on imports and strengthen food security. The country's total grain production reached a record of more than 700 million metric tons in 2024, 1.6% higher than 2023's harvest of 695.41 million tons, the National Bureau of Statistics said earlier.
Despite efforts to boost domestic production, China remains reliant on imports of key agricultural products, especially soybeans and corn."
"6","Trump aims at Biden's Inflation Reduction Act: EVs, clean energy and manufacturing","https://www.reuters.com/world/us/trump-aims-bidens-inflation-reduction-act-evs-clean-energy-manufacturing-2024-12-20/","December 20, 2024 11:24 PM","Reuters","Dec 20 (Reuters) - President-elect Donald Trump has vowed to repeal Joe Biden's signature climate bill called the Inflation Reduction Act, which initially aimed at some $400 billion in new spending and tax cuts and credits at accelerating America's transition to a green energy economy.
The Congressional Budget Office expects the cost to swell above $800 billion due to higher-than-expected demand for the tax credits; much of the direct funding has already been spent. Rescinding or revamping the bill, which was passed in August of 2022 without a single Republican vote, would likely require an act of Congress. Industry groups including utilities and some elected Republicans in Congress are pushing for clean energy credits and other provisions to be preserved, while the pharmaceutical industry is asking for tweaks.
Trump advisers, meanwhile, have made a series of recommendations already that the Trump administration is expected to consider. Here's how industries and consumers could be impacted.
ELECTRIC VEHICLES: UNDER THREAT
The IRA provided $14.2 billion in incentives for purchasing emissions-free vehicles, such as electric vehicles, with income limits, and for installing alternative fueling equipment. It also created $2.9 billion in loans and grants for hybrid, electric and hydrogen cars. Trump advisers are recommending redirecting money now flowing to building charging stations and making EVs affordable into national-defense priorities.
Trump plans to kill the $7,500 consumer tax credit for electric vehicle purchase.
The IRA also established $2.9 billion in loans and grants for the production of hybrid, electric and hydrogen fueled cars.
The IRA provided $3 billion for zero-emission U.S. postal mail trucks. The Trump team is considering canceling contracts to electrify the fleet. CLEAN FUEL AND EMISSIONS STANDARDS: UNCLEAR
The IRA allocated $13.2 billion to promote clean hydrogen production and created $8.6 billion in new credits for low-carbon car and airplane fuels, and extended credits for biodiesel and other renewable fuels.
Aviation officials fear the rollback of green jet fuel credits and the Biden administration has yet to finalize the rules for the credits and may not before Trump takes office on Jan. 20. WIND, SOLAR, NUCLEAR: UNCLEAR
The IRA created $62.7 billion in new tax credits for emissions-free electricity sources and storage, including wind, solar, geothermal and advanced nuclear and extended $51.1 billion in existing tax credits for wind and solar power
It also created $30 billion in tax credits to help existing nuclear reactors from closing.
While Trump has expressed scepticism about wind and solar power, so far this part of the IRA has not been targeted with any specific recommendations. Jobs and economic benefits have been heavy in Republican-voting states, making serious changes unlikely."
